,target,monthly_debt_capacity,var_employment_time_in_months,approved_amount,approved_term,approved_interest_amount,var_net_income,default_request_term,person_gender_FEMALE,person_gender_MALE,credit_history_marital_status_C,credit_history_marital_status_D,credit_history_marital_status_S,credit_history_marital_status_V,var_max_sbs_qual_12m_CPP,var_max_sbs_qual_12m_DEFICIENTE,var_max_sbs_qual_12m_DUDOSO,var_max_sbs_qual_12m_NORMAL,var_max_sbs_qual_12m_PERDIDA,person_degree_type_desc_Carrera Tecnica,person_degree_type_desc_Postgrado,person_degree_type_desc_Primaria,person_degree_type_desc_Secundaria,person_degree_type_desc_Universitaria
88,0,0.18532683954903775,0.1477272727272727,0.21367521367521364,6,0.1779355853690513,0.17517200125931368,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
89,0,0.08475064003404509,0.7045454545454546,0.042735042735042736,3,0.030188349429707648,0.06556383436527093,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
90,0,0.096036855153034,0.42045454545454547,0.08547008547008546,6,0.08683739020233362,0.0800558529051667,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
91,0,0.08838751950499531,0.32954545454545453,0.17094017094017094,6,0.1815190315955076,0.0898174578304824,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
92,0,0.0798114010497234,0.3522727272727273,0.1282051282051282,6,0.15398330638465238,0.06829817749326618,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
93,1,0.11233256101432731,0.9090909090909091,0.17094017094017094,6,0.14769042520648518,0.11436719487879106,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
94,1,0.12152743533798527,0.29545454545454547,0.3846153846153846,12,0.6521784731023031,0.18232990520166512,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
95,0,0.19337066583805618,0.875,0.29914529914529914,6,0.18983961893108425,0.1616174601392241,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
96,0,0.17121839515262868,0.09090909090909091,0.3846153846153846,12,0.6521784731023031,0.1477759704411096,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
97,0,0.058850708259310054,0.11363636363636365,0.06837606837606837,6,0.12689769698029105,0.11429251058173297,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
98,1,0.08327265112571688,0.3068181818181818,0.15384615384615385,6,0.13517021369575669,0.06403260223178368,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
99,0,0.09855781246833605,0.8863636363636364,0.08547008547008546,6,0.08683739020233362,0.07986444887536293,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
100,1,0.10798100500543777,0.1477272727272727,0.17094017094017094,6,0.14769042520648518,0.09312799524259278,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
101,0,0.07555846770107877,0.3068181818181818,0.1282051282051282,6,0.11703010968841498,0.05604383111204394,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
102,1,0.06392504677821385,0.20454545454545453,0.20512820512820512,12,0.34156797622689333,0.03672998215972295,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
103,0,0.1077459318152649,0.39749536178107603,0.47008547008547,12,0.6034873049862345,0.07496997470878372,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
104,0,0.0799154276913516,0.8863636363636364,0.13675213675213677,6,0.12313507844251192,0.13958559250708363,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
105,1,0.07446821445700119,0.6022727272727273,0.11965811965811966,6,0.14578508062754011,0.09506739661384546,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
106,1,0.09245941947729991,0.8181818181818182,0.1282051282051282,12,0.26659528907922914,0.06152272011753594,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
107,0,0.07535176541316815,0.011363636363636364,0.1282051282051282,6,0.15398330638465238,0.0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
108,0,0.054297853943893165,0.45454545454545453,0.05128205128205128,6,0.10583839531529958,0.04132122992968832,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
109,0,0.21644701734002528,0.39749536178107603,0.6410256410256411,12,0.775571384870865,0.16908588984503445,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
110,1,0.07475327447496943,0.8863636363636364,0.042735042735042736,3,0.027168640475462136,0.07100517717843775,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
111,0,0.0945980451097346,0.8181818181818182,0.18803418803418803,6,0.19684044924179525,0.07576293420086054,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
112,0,0.2480670634089666,0.45454545454545453,0.6410256410256411,12,0.9216405191626974,0.19637055304858855,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
113,0,0.06297529705010166,0.375,0.1965811965811966,12,0.36534108289996947,0.03672998215972295,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
114,0,0.12336749099899351,0.39749536178107603,0.3162393162393162,12,0.46705851505484425,0.09982515363626825,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
115,0,0.20941508656502678,0.09090909090909091,0.5982905982905984,12,0.8634138880391559,0.17881974323993424,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
116,0,0.0914894048190004,0.5113636363636364,0.06837606837606837,3,0.03936109775816108,0.10331391891419177,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
117,1,0.11842555002398018,0.8409090909090909,0.3846153846153846,12,0.6521784731023031,0.09123931622765592,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
118,0,0.13196522537979857,0.1477272727272727,0.17094017094017094,6,0.14075077568500635,0.0953870640500927,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
119,0,0.11740419754253947,0.42045454545454547,0.17094017094017094,6,0.14769042520648518,0.11469082684436982,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
120,0,0.07548686494775025,0.05681818181818182,0.1282051282051282,6,0.11708692042127344,0.28850532294399556,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
121,1,0.0729402387208776,0.07954545454545454,0.2564102564102564,12,0.4591705633002666,0.04444327841326477,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
122,0,0.21493525354805154,0.05681818181818182,0.3846153846153846,12,0.6521784731023031,0.18937512390247319,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
123,1,0.08224184167685543,0.045454545454545456,0.05128205128205128,3,0.03239522789843989,0.08864169027879806,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
124,1,0.08862259269516817,0.8863636363636364,0.042735042735042736,3,0.027168640475462136,0.08347378178892503,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
125,0,0.0896398921905714,0.8863636363636364,0.042735042735042736,3,0.02854520823318621,0.07445044950501976,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
126,1,0.08130695289754727,0.20454545454545453,0.14529914529914528,6,0.12307826770965347,0.0928252352467905,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
127,0,0.09383203074865407,0.2727272727272727,0.042735042735042736,3,0.02854520823318621,0.07496997470878372,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
128,0,0.08414944710515473,0.17045454545454544,0.1282051282051282,6,0.1113009657824586,0.08962605380067863,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
129,0,0.09025729706361162,0.8522727272727273,0.17094017094017094,6,0.14769042520648518,0.08858700342813168,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
130,0,0.08475064003404509,0.17045454545454544,0.042735042735042736,3,0.027168640475462136,0.06556383436527093,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
131,0,0.07681489337269233,0.17045454545454544,0.1282051282051282,6,0.15398330638465238,0.061614545072935255,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
132,0,0.061562155918372864,0.125,0.08547008547008546,6,0.11299654765546477,0.062118562038688915,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
133,0,0.18435817588608408,0.39749536178107603,0.08547008547008546,4,0.05489227811038763,0.18153327271137232,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
134,1,0.09417518356649263,0.9090909090909091,0.042735042735042736,3,0.02854520823318621,0.07532543929058663,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
135,0,0.1516411215963361,0.06818181818181819,0.08547008547008546,6,0.08683739020233362,0.1388867900444258,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
136,1,0.07146630279858687,0.1477272727272727,0.21367521367521364,12,0.39215137875278594,0.047504110259908354,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
137,0,0.07829963725774966,0.22727272727272727,0.042735042735042736,6,0.056592230039767516,0.07013677545737573,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
138,1,0.07278487425610819,0.18181818181818182,0.11965811965811966,6,0.11103439234366123,0.19149117896246545,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
139,0,0.06070832685981397,0.8409090909090909,0.07692307692307693,6,0.13742516278459996,0.05013642564802183,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
140,0,0.07470193665182824,0.07954545454545454,0.042735042735042736,3,0.027168640475462136,0.0551561898765173,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
141,0,0.0950344166064348,0.39749536178107603,0.025641025641025647,6,0.04821483197133244,0.06362245076433344,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
142,0,0.09857942839386918,0.05681818181818182,0.20512820512820512,6,0.21215749683170915,0.0819425496554378,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
143,1,0.07298347057194389,0.6477272727272727,0.11965811965811966,6,0.1109819516671765,0.07086846003428132,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
144,0,0.08465877235052925,0.8863636363636364,0.042735042735042736,3,0.027168640475462136,0.06909113698534299,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
145,0,0.06294152216645614,0.2727272727272727,0.08547008547008546,6,0.08679368963859635,0.09096588193934306,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
146,0,0.14876620350042893,0.03409090909090909,0.16239316239316237,6,0.14128392256260108,0.1487213302200301,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
147,1,0.0776471065057181,0.39749536178107603,0.13675213675213677,6,0.12446794563649871,0.08388393325637528,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
