idPrestamo,target,monthly_debt_capacity,var_employment_time_in_months,approved_amount,approved_term,approved_interest_amount,var_net_income,person_gender,credit_history_marital_status,var_max_sbs_qual_12m,person_degree_type_desc,default_request_term,default_request_amount
LIBDISP8319083139,0,538.33,66,"1,300",3,112.14,2153.328333,MALE,S,NORMAL,Universitaria,1,0
LIBDISP9268712219,1,445.5,23,"1,000",6,240.92,2841.195,MALE,S,NORMAL,Carrera TÌÄå©cnica,0,0
LIBDISP7433110280,0,899.81,5,"1,000",6,144.32,3028.246667,FEMALE,S,NORMAL,Carrera TÌÄå©cnica,1,0
LIBDISP3515480833,0,451.95,38,"1,000",3,88.14,1968.855,MALE,S,NORMAL,Universitaria,1,0
LIBDISP1351505450,1,327.23,,"3,100",12,805.7,1316,FEMALE,S,NORMAL,Carrera TÌÄå©cnica,1,0
LIBDISP0131627607,0,168.24,44,"1,500",12,430.48,1089.375,MALE,S,NORMAL,Universitaria,0,0
LIBDISP3198121432,0,628.63,47,"2,500",6,344.9,2522.275,FEMALE,C,NORMAL,Universitaria,1,0
LIBDISP5751200979,0,415.92,0,"1,000",3,84.99,2209.608333,MALE,S,CPP,Carrera TÌÄå©cnica,0,0
LIBDISP1058287571,0,216,0,"1,000",6,152.32,0,MALE,S,NORMAL,Secundaria,0,0
LIBDISP8077794317,0,341.67,15,"1,400",5,176.86,1400,FEMALE,S,NORMAL,Universitaria,0,0
LIBDISP4903018942,0,573.19,5,"1,400",3,120.11,3321.275,FEMALE,S,NORMAL,Universitaria,0,0
LIBDISP5919683754,0,382.2,26,"1,900",6,356.42,1750,FEMALE,S,NORMAL,Universitaria,0,0
LIBDISP0010952146,0,225,77,"1,000",6,152.32,1961.82,MALE,C,NORMAL,Carrera TÌÄå©cnica,0,0
LIBDISP0510605267,0,552.45,73,"2,500",6,344.9,2065,FEMALE,S,NORMAL,Universitaria,1,0
LIBDISP6730406867,0,672.22,29,"2,500",6,344.9,2922.833333,MALE,S,NORMAL,Carrera TÌÄå©cnica,1,0
LIBDISP7140884587,0,219.35,18,"1,000",6,240.92,1192.625,MALE,S,CPP,Universitaria,0,0
LIBDISP2525410133,0,546.87,83,900,2,57.23,2763.028333,MALE,S,NORMAL,Carrera TÌÄå©cnica,0,0
LIBDISP1350580916,0,365.94,73,"3,300",12,"1,012.20",1290.625,FEMALE,S,NORMAL,Secundaria,1,0
LIBDISP2936380928,0,282,64,700,3,56.88,3986.063333,MALE,S,NORMAL,Carrera TÌÄå©cnica,1,0
LIBDISP3176013274,0,"1,089.28",8,800,3,64.12,3630.916667,MALE,S,NORMAL,Primaria,0,0
LIBDISP9239166193,0,294.83,72,"1,400",6,337.29,1288.875,MALE,S,NORMAL,Carrera TÌÄå©cnica,0,0
LIBDISP2686972790,1,605.15,55,"2,500",6,360.78,2503.515,MALE,C,CPP,Carrera TÌÄå©cnica,1,0
LIBDISP7301885470,0,"2,196.48",58,"2,000",6,216.49,6275.666667,FEMALE,D,NORMAL,Universitaria,1,0
LIBDISP2229252162,0,534.82,50,"1,000",3,84.99,2139.295,MALE,S,NORMAL,Secundaria,1,0
LIBDISP0939135816,1,"1,101.96",,"5,000",12,"1,241.66",4531.2,MALE,S,NORMAL,Universitaria,0,0
LIBDISP0676548346,0,563.25,30,"1,500",6,210.12,3011.791667,MALE,S,NORMAL,Carrera TÌÄå©cnica,1,0
LIBDISP5453091544,0,703.06,,"3,000",6,393.39,3086.516667,MALE,S,NORMAL,Carrera TÌÄå©cnica,0,0
LIBDISP6827259374,0,471.3,11,"1,000",3,84.99,1885.216667,MALE,S,NORMAL,Carrera TÌÄå©cnica,1,0
LIBDISP9561978956,0,412.34,53,"1,000",3,84.99,1649.375,MALE,S,NORMAL,Carrera TÌÄå©cnica,0,0
LIBDISP4064022105,0,905.11,,"3,000",6,310.74,9628.858333,FEMALE,C,NORMAL,Carrera TÌÄå©cnica,1,0
LIBDISP0674386201,0,743.57,13,"3,000",6,429.8,3096.48,MALE,S,NORMAL,Secundaria,1,0
LIBDISP2609195770,0,347.67,32,"1,700",6,318.91,1766.625,MALE,S,NORMAL,Carrera TÌÄå©cnica,1,0
LIBDISP2310062485,0,330,,500,2,34.87,3112.5,MALE,S,NORMAL,Secundaria,0,0
LIBDISP2391757143,1,659.31,23,"3,000",6,429.99,5059,MALE,S,NORMAL,Universitaria,0,0
LIBDISP5834703793,0,725.84,65,"2,500",6,344.9,2568.166667,FEMALE,S,NORMAL,Universitaria,1,0
LIBDISP4324842670,0,263.33,21,"2,400",12,759.44,1124.375,FEMALE,S,NORMAL,Secundaria,0,0
LIBDISP0925083929,0,217.13,41,"1,000",6,216.34,3694.991667,MALE,C,NORMAL,Carrera TÌÄå©cnica,1,0
LIBDISP7671414314,0,412.66,22,"1,000",6,216.34,1623.125,MALE,S,CPP,Secundaria,1,0
LIBDISP9267367205,0,503.67,9,"1,300",3,102.36,2143.166667,MALE,S,NORMAL,Universitaria,0,0
LIBDISP0024398447,1,271.11,,"2,500",12,649.76,1050,FEMALE,S,NORMAL,Carrera TÌÄå©cnica,1,0
LIBDISP1882368528,0,289.96,25,"2,600",12,797.49,1181.25,FEMALE,S,NORMAL,Carrera TÌÄå©cnica,0,0
LIBDISP5879220336,0,578.14,27,"1,000",3,88.14,2354.216667,MALE,S,NORMAL,Carrera TÌÄå©cnica,1,0
LIBDISP6971209798,0,520.18,39,"1,000",3,84.99,2410.496667,FEMALE,S,NORMAL,Postgrado,1,0
LIBDISP9326028840,0,431.59,35,"1,000",3,84.99,1726.375,FEMALE,S,NORMAL,Carrera TÌÄå©cnica,1,0
LIBDISP7916674398,0,330,,500,2,34.87,2025,FEMALE,C,NORMAL,Primaria,0,0
LIBDISP3326064384,1,649.47,7,"2,500",6,360.78,3290.765,MALE,S,NORMAL,Universitaria,1,0
LIBDISP4501407414,0,650.36,7,"3,000",6,525.83,3171.916667,FEMALE,S,NORMAL,Universitaria,1,0
LIBDISP6063927701,0,555.11,12,"2,500",6,344.9,2961.9,MALE,S,NORMAL,Carrera TÌÄå©cnica,0,0
LIBDISP0656835895,0,380,77,"1,900",6,264.03,3065.166667,MALE,S,NORMAL,Secundaria,0,0
LIBDISP0319484058,0,287.71,,"1,500",6,219.75,1400,FEMALE,S,NORMAL,Carrera TÌÄå©cnica,0,0
LIBDISP5591382153,1,426.68,3,"2,000",12,511.1,1482.25,MALE,S,NORMAL,Secundaria,0,0
LIBDISP9496630376,1,443.17,73,"4,000",12,"1,226.90",1484,MALE,S,NORMAL,Universitaria,0,0
LIBDISP1807907834,0,541.57,13,"1,300",3,112.14,2534,MALE,S,NORMAL,Universitaria,0,0
LIBDISP4855672116,0,470.52,68,"1,500",6,221.53,1882.09,FEMALE,S,NORMAL,Carrera TÌÄå©cnica,1,0
LIBDISP4939164750,0,575.91,21,"2,500",6,360.78,2623.11,FEMALE,S,NORMAL,Carrera TÌÄå©cnica,1,0
LIBDISP3574135666,0,149.32,,700,6,129.17,2895.911667,MALE,C,CPP,Carrera TÌÄå©cnica,0,0
LIBDISP0320093406,0,302.2,73,"1,500",6,281.39,1642.375,FEMALE,D,NORMAL,Carrera TÌÄå©cnica,1,0
LIBDISP5446649059,1,565.35,26,"2,500",6,360.78,3405.343333,MALE,S,CPP,Carrera TÌÄå©cnica,1,0
LIBDISP0959770588,0,759.23,36,"1,500",3,131.46,3036.916667,MALE,S,NORMAL,Carrera TÌÄå©cnica,0,0
LIBDISP5035449418,0,535.79,59,"1,000",3,84.99,2143.166667,MALE,S,NORMAL,Universitaria,0,0
LIBDISP3299302064,1,854.78,50,"2,500",6,344.9,3214.616667,FEMALE,S,NORMAL,Carrera TÌÄå©cnica,0,0
LIBDISP7471863275,0,687.55,14,"6,000",12,"1,588.16",2351.09,MALE,S,NORMAL,Carrera TÌÄå©cnica,0,0
LIBDISP4438644069,0,182.74,5,800,6,192.74,1352.75,FEMALE,S,NORMAL,Universitaria,0,0
LIBDISP2348494963,0,437.5,4,"1,500",6,221.53,1750,MALE,S,NORMAL,Universitaria,0,0
LIBDISP6533744751,0,340,,500,2,34.87,4034,FEMALE,C,NORMAL,Universitaria,0,0
LIBDISP7041898949,0,467.01,82,"1,000",3,91.34,2024.353333,MALE,S,NORMAL,Carrera TÌÄå©cnica,1,0
LIBDISP7818132170,0,578.39,22,"1,000",3,84.99,2416.67,MALE,S,NORMAL,Secundaria,1,0
LIBDISP6034384589,1,222.13,24,"1,000",6,152.32,2941.67,MALE,S,NORMAL,Secundaria,1,0
LIBDISP7617052200,0,260.54,,"1,200",6,289.11,1676.5,MALE,S,CPP,Secundaria,0,0
LIBDISP4377382041,0,225.46,46,"2,100",12,602.67,1986.833333,MALE,S,NORMAL,Universitaria,0,0
LIBDISP2140807005,0,553.85,38,"1,000",5,122.97,1975.108333,FEMALE,S,NORMAL,Universitaria,0,0
LIBDISP0208534182,0,"1,018.93",73,"2,400",12,759.44,5057.833333,FEMALE,S,DEFICIENTE,Carrera TÌÄå©cnica,0,0
LIBDISP5533734424,1,163.76,26,700,6,168.65,1131.375,FEMALE,S,NORMAL,Universitaria,0,0
LIBDISP6684565007,0,548.91,7,"2,500",6,360.78,2600.441667,MALE,S,NORMAL,Universitaria,0,0
LIBDISP5750830962,1,280.79,12,"2,500",12,766.82,1531.25,MALE,C,NORMAL,Carrera TÌÄå©cnica,0,0
LIBDISP0202807514,0,824.9,82,"2,200",3,171.15,4434.413333,FEMALE,S,NORMAL,Carrera TÌÄå©cnica,1,0
LIBDISP5651977250,1,272.8,4,"2,500",12,766.82,2527.746667,FEMALE,S,NORMAL,Universitaria,0,0
LIBDISP6543227163,0,623.11,12,"1,000",3,88.14,2492.42,FEMALE,S,NORMAL,Universitaria,0,0
LIBDISP7353380992,0,380.68,7,"1,900",6,356.42,1649.375,MALE,C,NORMAL,Carrera TÌÄå©cnica,0,0
LIBDISP7630628426,0,414.16,71,"2,000",6,375.18,2366.723333,MALE,S,CPP,Carrera TÌÄå©cnica,0,0
LIBDISP9602452704,0,660.71,38,"2,500",6,344.9,2211.171667,FEMALE,S,NORMAL,Carrera TÌÄå©cnica,1,0
LIBDISP0234254371,0,473.07,33,"2,300",6,332.28,4895.336667,MALE,S,NORMAL,Universitaria,1,0
LIBDISP8089732482,0,344.26,11,"1,500",6,221.53,1511.125,MALE,S,NORMAL,Carrera TÌÄå©cnica,0,0
LIBDISP9683308260,0,"1,757.64",13,"3,500",10,625.6,7245.358333,MALE,S,NORMAL,Carrera TÌÄå©cnica,0,0
LIBDISP3310051808,0,400,77,"2,000",6,290.75,2971.226667,MALE,S,NORMAL,Secundaria,1,0
LIBDISP7990933572,0,711.88,67,"1,400",5,168.91,2480.065,FEMALE,S,NORMAL,Universitaria,0,0
LIBDISP1363858619,0,461.8,9,"1,000",3,88.14,2093.14,MALE,S,NORMAL,Carrera TÌÄå©cnica,1,0
LIBDISP9449550849,0,950.07,77,"2,000",6,290.75,3873.62,MALE,S,NORMAL,Secundaria,1,0
LIBDISP0619741329,0,290.06,9,"1,000",6,240.92,1279.25,MALE,S,NORMAL,Carrera TÌÄå©cnica,0,0
LIBDISP9887415326,0,491.21,6,"1,000",3,88.14,2093.921667,MALE,S,DEFICIENTE,Secundaria,1,0
LIBDISP6877261989,0,832.48,17,"2,500",6,344.9,2834.941667,MALE,S,NORMAL,Universitaria,1,0
LIBDISP5370670348,1,879.7,,"6,000",12,"1,403.78",3504.976667,MALE,S,CPP,Universitaria,0,0
LIBDISP4733114326,0,433.74,6,"1,000",3,88.14,1934.461667,MALE,S,NORMAL,Secundaria,1,0
LIBDISP7329155836,0,"1,416.55",21,"5,000",6,784.02,4750.393333,MALE,S,NORMAL,Carrera TÌÄå©cnica,1,0
LIBDISP0680837455,0,854,75,"2,000",6,277.51,2846.666667,FEMALE,S,NORMAL,Universitaria,0,0
LIBDISP3147450589,0,230,0,"1,000",6,240.92,0,MALE,C,NORMAL,Universitaria,1,0
LIBDISP8113940315,1,953.44,6,"5,000",12,"1,049.03",2843.54,MALE,S,NORMAL,Universitaria,0,0
LIBDISP1828756680,0,823.69,29,"1,500",6,221.53,5015.133333,MALE,S,NORMAL,Carrera TÌÄå©cnica,1,0
LIBDISP7786132444,0,664.34,8,"1,500",3,131.5,2992.405,MALE,S,NORMAL,Secundaria,0,0
LIBDISP5271977785,1,888.06,12,"1,500",6,221.53,3552.25,FEMALE,S,NORMAL,Carrera TÌÄå©cnica,0,0
LIBDISP0003048918,1,343.17,14,"1,000",6,240.92,1474.375,MALE,S,NORMAL,Carrera TÌÄå©cnica,0,0
LIBDISP7659207665,0,497.99,,"2,600",6,356.14,2161.926667,MALE,C,NORMAL,Universitaria,0,0
LIBDISP1283137699,0,303.16,31,"1,400",6,207.59,1655.5,MALE,S,NORMAL,Secundaria,0,0
LIBDISP9410563822,0,365,37,"1,800",6,337.67,1417.5,FEMALE,S,CPP,Universitaria,1,0
LIBDISP3689350907,1,242.97,25,"1,100",6,265.01,1196.125,MALE,S,NORMAL,Universitaria,1,0
LIBDISP6314766548,0,"1,224.93",67,"1,500",3,121.31,3574.72,FEMALE,S,NORMAL,Universitaria,0,0
LIBDISP8874926584,0,314.34,51,"1,000",6,240.92,1257.375,FEMALE,C,NORMAL,Universitaria,1,0
LIBDISP3611333327,0,379.92,11,"1,900",6,356.42,1649.375,MALE,C,NORMAL,Universitaria,0,0
LIBDISP1578439116,0,370,,500,2,35.37,6467,FEMALE,S,NORMAL,Secundaria,0,0
LIBDISP8878007511,0,323.27,12,"1,500",6,221.53,2569.105,MALE,S,CPP,Universitaria,1,0
LIBDISP3420628011,0,547.2,12,"2,500",6,344.9,2813.05,FEMALE,S,NORMAL,Universitaria,1,0
LIBDISP0982467090,1,290,,"1,400",6,258.34,1299.375,MALE,S,CPP,Carrera TÌÄå©cnica,1,0
LIBDISP7870932951,0,402,8,"2,000",6,375.18,2455.833333,MALE,C,NORMAL,Universitaria,1,0
LIBDISP9430995536,0,489.3,28,"2,400",6,450.22,2509.768333,FEMALE,S,NORMAL,Carrera TÌÄå©cnica,0,0
LIBDISP4620546926,0,446.56,35,"1,000",3,88.14,2175.215,FEMALE,S,NORMAL,Carrera TÌÄå©cnica,1,0
LIBDISP9410186414,1,216.2,28,"1,000",6,240.92,1050,FEMALE,S,NORMAL,Carrera TÌÄå©cnica,1,0
LIBDISP2342265864,1,484.75,33,"4,600",12,"1,129.14",1629.25,MALE,C,NORMAL,Postgrado,1,0
LIBDISP9205977017,1,419.95,16,"1,000",9,231.16,1445.5,MALE,S,NORMAL,Secundaria,0,0
LIBDISP7842862367,0,"1,030.17",77,"1,800",6,263.06,4181.771667,MALE,S,NORMAL,Secundaria,0,0
LIBDISP0676428988,0,333.22,2,"1,500",6,221.53,2229.931667,MALE,S,NORMAL,Carrera TÌÄå©cnica,1,0
LIBDISP7791906129,0,426.75,77,"2,100",6,304.59,4588.133333,MALE,C,NORMAL,Carrera TÌÄå©cnica,1,0
LIBDISP6346580268,0,658.12,26,"2,000",6,277.51,3278.666667,FEMALE,S,NORMAL,Postgrado,1,0
LIBDISP0173273435,0,326.6,53,"2,900",12,889.51,4346.166667,MALE,C,CPP,Carrera TÌÄå©cnica,0,0
LIBDISP8722477080,0,723.77,36,"1,000",3,88.23,3055.08,MALE,C,NORMAL,Universitaria,0,0
LIBDISP2126551037,0,633.5,15,"1,500",3,131.46,2534,MALE,S,NORMAL,Universitaria,1,0
LIBDISP2023517150,1,407.31,13,"1,000",6,201.33,1400,MALE,S,NORMAL,Carrera TÌÄå©cnica,1,0
LIBDISP5557326906,0,494.84,82,"1,300",3,103.52,3423.135,MALE,C,NORMAL,Universitaria,0,0
LIBDISP8683303884,0,400,0,"2,000",6,375.18,0,FEMALE,S,NORMAL,Universitaria,0,0
LIBDISP2516389696,0,240.74,16,"1,200",6,171.28,2868.553333,MALE,S,NORMAL,Universitaria,0,0
LIBDISP3274152237,1,278.47,55,"1,300",6,313.2,1113.875,FEMALE,S,NORMAL,Universitaria,0,0
LIBDISP0763588288,0,425,0,"1,000",3,88.14,0,MALE,C,NORMAL,Universitaria,1,0
LIBDISP9774760859,1,315.07,16,"1,500",6,281.39,1610.875,MALE,S,NORMAL,Carrera TÌÄå©cnica,0,0
LIBDISP1674021666,0,648.58,46,"1,500",6,221.53,2948.5,MALE,S,NORMAL,Universitaria,1,0
LIBDISP2386256364,0,265.58,,"2,500",12,613.66,1270.5,MALE,S,NORMAL,Secundaria,0,0
LIBDISP7751805825,0,742.6,5,"2,500",6,344.9,2534,MALE,S,NORMAL,Universitaria,1,0
LIBDISP7986056885,0,599.31,23,"1,500",3,131.46,2684.861667,MALE,S,CPP,Universitaria,1,0
LIBDISP1906096182,1,"1,529.88",20,"8,000",12,"2,131.81",5405.126667,MALE,S,NORMAL,Universitaria,1,0
LIBDISP5242208734,0,384.25,43,"1,900",6,356.42,1575,FEMALE,S,NORMAL,Secundaria,0,0
LIBDISP0552572713,1,314.36,,"1,200",6,189.03,1050,MALE,S,NORMAL,Carrera TÌÄå©cnica,1,0
LIBDISP0799458491,0,350,,500,2,35.37,2997,MALE,C,NORMAL,Universitaria,0,0
LIBDISP5710181932,0,216.53,,"2,000",12,540.09,2446.453333,MALE,S,CPP,Universitaria,0,0
LIBDISP8970621465,0,233.88,13,"1,000",6,240.92,1818.775,MALE,C,NORMAL,Carrera TÌÄå©cnica,1,0
LIBDISP9640368056,0,"1,073.73",6,"3,000",6,429.99,4294.926667,FEMALE,C,NORMAL,Carrera TÌÄå©cnica,1,0
LIBDISP7114362799,0,431.87,8,"1,000",3,84.99,1750,MALE,S,NORMAL,Secundaria,1,0
LIBDISP5753257255,1,871.8,26,"1,800",3,140.9,3487.185,FEMALE,S,NORMAL,Universitaria,1,0
LIBDISP3404717071,0,522.07,40,"1,000",3,84.99,2143.166667,MALE,S,NORMAL,Universitaria,0,0
LIBDISP7396525646,1,263.54,,"1,300",6,239.89,1245.125,MALE,S,NORMAL,Secundaria,1,0
LIBDISP3074471344,1,642.95,,"5,000",12,"1,241.66",2143.166667,MALE,S,NORMAL,Carrera TÌÄå©cnica,0,0
LIBDISP3202300872,0,280.71,3,"1,000",6,152.25,1416.625,MALE,S,NORMAL,Secundaria,0,0
LIBDISP0440503841,0,507.6,39,"1,000",3,88.23,2181.705,MALE,S,NORMAL,Carrera TÌÄå©cnica,0,0
LIBDISP6604364856,0,861.14,76,"1,000",6,120.31,5235.455,FEMALE,S,NORMAL,Universitaria,1,0
LIBDISP4623102495,0,"1,267.48",,"1,500",6,210.39,5474.158333,FEMALE,S,NORMAL,Postgrado,1,0
LIBDISP9867571379,0,942.99,60,"1,000",6,240.92,3780.391667,MALE,S,NORMAL,Carrera TÌÄå©cnica,0,0
LIBDISP8664676813,1,432.6,52,"3,900",12,"1,196.23",1442,MALE,C,NORMAL,Universitaria,0,0
LIBDISP5752871073,1,352.46,3,"2,000",12,573.97,1181.25,MALE,S,NORMAL,Secundaria,0,0
LIBDISP4032524062,0,363.81,,600,6,99.86,1242.5,MALE,S,NORMAL,Secundaria,1,0
LIBDISP1104601690,0,465.4,39,"2,300",6,431.46,2098.611667,MALE,C,NORMAL,Secundaria,0,0
LIBDISP5214919295,0,215,0,"1,000",6,240.92,0,MALE,C,NORMAL,Carrera TÌÄå©cnica,1,0
LIBDISP2331332277,0,"1,177.54",8,"3,000",6,429.99,4730.466667,MALE,S,NORMAL,Secundaria,1,0
LIBDISP8066994586,0,450,12,"2,300",6,317.94,4118.036667,FEMALE,S,CPP,Carrera TÌÄå©cnica,1,0
LIBDISP8170744273,1,450,82,"1,000",3,91.9,1596.875,MALE,S,NORMAL,Universitaria,0,0
LIBDISP1730384085,0,503.35,73,"4,600",12,"1,410.94",2131.441667,MALE,C,NORMAL,Universitaria,0,0
LIBDISP3440992301,0,566.19,,"5,500",12,"1,286.80",2084.541667,FEMALE,C,NORMAL,Universitaria,1,0
LIBDISP2816495495,1,588.06,6,"1,500",6,221.53,2834.941667,MALE,S,NORMAL,Carrera TÌÄå©cnica,1,0
LIBDISP8914992120,0,"1,164.69",27,"3,000",6,429.99,4989.513333,FEMALE,C,NORMAL,Carrera TÌÄå©cnica,1,0
LIBDISP3918332038,1,616.15,76,"2,500",6,344.9,2832.596667,MALE,S,NORMAL,Carrera TÌÄå©cnica,0,0
LIBDISP8558021035,0,542.84,55,"2,700",6,473.25,3514.228333,MALE,S,CPP,Carrera TÌÄå©cnica,1,0
LIBDISP0226842188,0,919.55,60,"2,500",6,344.9,3065.166667,FEMALE,S,NORMAL,Universitaria,1,0
LIBDISP2512511303,0,281.66,5,"1,300",6,313.2,1223.25,MALE,S,NORMAL,Universitaria,1,0
LIBDISP5105505334,0,671.07,23,"2,500",6,344.9,3003.251667,FEMALE,S,NORMAL,Universitaria,0,0
LIBDISP1558385879,1,389.14,72,"1,500",6,223.15,1310.75,MALE,S,NORMAL,Secundaria,1,0
LIBDISP0503960145,0,497.71,36,"1,500",6,221.53,2107.991667,MALE,S,NORMAL,Carrera TÌÄå©cnica,1,0
LIBDISP1591288475,1,255.95,3,"1,200",6,289.11,1093.75,MALE,S,NORMAL,Secundaria,0,0
LIBDISP2504379166,1,610.94,0,"2,500",6,360.78,2538.001667,MALE,S,NORMAL,Universitaria,0,0
LIBDISP1675328773,0,328.52,74,"1,600",6,235.37,4377.48,MALE,S,NORMAL,Universitaria,0,0
LIBDISP2899986870,0,"1,661.27",4,"3,000",6,429.99,5537.58,MALE,S,NORMAL,Universitaria,1,0
LIBDISP9296477694,0,556.4,42,"2,000",6,280.52,2065,MALE,S,CPP,Universitaria,1,0
LIBDISP4912757712,0,292.54,,"1,400",6,337.29,2231.495,FEMALE,S,NORMAL,Carrera TÌÄå©cnica,1,0
LIBDISP0835741239,0,634.06,12,"1,500",3,121.07,2536.23,MALE,S,NORMAL,Carrera TÌÄå©cnica,0,0
LIBDISP0923259632,1,295.75,10,"1,400",6,337.29,1321.25,FEMALE,S,NORMAL,Carrera TÌÄå©cnica,1,0
LIBDISP2658486264,1,"1,747.09",50,"2,000",12,632.87,5881.231667,MALE,C,NORMAL,Carrera TÌÄå©cnica,0,0
LIBDISP3761496083,0,490,4,"2,400",6,450.22,2019.663333,MALE,S,DEFICIENTE,Universitaria,0,0
LIBDISP4583093265,1,980.4,,"5,000",12,"1,234.34",3267.991667,FEMALE,S,NORMAL,Carrera TÌÄå©cnica,0,0
LIBDISP9010361581,0,357.56,,"1,800",6,263.7,2190.848333,MALE,S,CPP,Universitaria,0,0
LIBDISP8058017195,0,318.16,73,"2,900",12,804.43,3848,FEMALE,S,CPP,Universitaria,0,0
LIBDISP9672993236,0,286.63,63,600,3,55.61,1979.016667,MALE,S,NORMAL,Secundaria,0,0
LIBDISP2134254417,0,"1,062.52",57,"3,000",6,429.99,4250.091667,MALE,S,NORMAL,Postgrado,0,0
LIBDISP6083847844,0,120,72,"1,000",12,423.49,2884.968333,MALE,S,NORMAL,Universitaria,1,0
LIBDISP8837739406,0,410,4,"2,000",6,375.18,2315.133333,FEMALE,S,NORMAL,Universitaria,0,0
LIBDISP0528736630,1,341.83,7,"1,700",6,318.91,1736.875,MALE,S,NORMAL,Universitaria,0,0
LIBDISP3030226737,0,625,48,"2,500",6,360.78,2500,FEMALE,S,NORMAL,Carrera TÌÄå©cnica,1,0
LIBDISP0056433676,0,544.28,17,"1,300",3,114.11,2233.058333,MALE,S,NORMAL,Secundaria,0,0
LIBDISP9564468512,0,"1,088.85",42,"6,000",12,"1,598.86",6643.125,FEMALE,S,NORMAL,Postgrado,0,0
LIBDISP2753085045,1,447.21,22,"2,200",6,318.43,2778.661667,FEMALE,S,NORMAL,Carrera TÌÄå©cnica,0,0
LIBDISP2695602068,1,423.46,7,"2,000",6,290.62,2819.308333,MALE,C,NORMAL,Universitaria,1,0
LIBDISP6864436654,0,457.15,34,"1,500",6,221.53,2281.25,FEMALE,C,NORMAL,Universitaria,1,0
LIBDISP6375236096,0,662.95,79,"1,500",6,210.12,2357.343333,MALE,C,NORMAL,Universitaria,1,0
LIBDISP6780891481,0,579.28,12,"1,000",6,152.32,2425,FEMALE,S,NORMAL,Universitaria,1,0
LIBDISP0467580064,1,924.75,12,"2,500",6,360.78,3699,MALE,S,NORMAL,Carrera TÌÄå©cnica,0,0
LIBDISP5589006522,1,536.51,,"2,800",6,383.53,2209.608333,FEMALE,S,NORMAL,Carrera TÌÄå©cnica,0,0
LIBDISP0047477681,0,703.22,72,"3,000",6,525.83,2819.308333,MALE,S,DEFICIENTE,Universitaria,1,0
LIBDISP9093255015,0,301.79,,"1,000",6,184.53,1262.625,MALE,S,NORMAL,Secundaria,1,0
LIBDISP6637842995,0,662.88,9,"2,500",6,396.61,2209.608333,MALE,C,NORMAL,Carrera TÌÄå©cnica,1,0
LIBDISP9128303917,1,328.13,36,"1,600",6,235.27,1312.5,FEMALE,S,NORMAL,Postgrado,1,0
LIBDISP0056289806,1,292.5,62,"1,400",6,337.29,1671.25,MALE,S,NORMAL,Universitaria,1,0
LIBDISP3895447870,0,460.9,36,"1,000",3,84.99,2065,FEMALE,S,NORMAL,Universitaria,1,0
LIBDISP2548294978,0,330,,500,2,35.37,3375,FEMALE,C,NORMAL,Carrera TÌÄå©cnica,0,0
LIBDISP7643761350,1,483.27,16,"1,000",6,240.92,2534,MALE,S,NORMAL,Carrera TÌÄå©cnica,1,0
LIBDISP2158313201,0,599.75,36,"1,400",3,122.08,3131.351667,MALE,S,NORMAL,Universitaria,1,0
LIBDISP3802760411,0,"1,341.96",,"10,000",12,"1,850.67",4235.858333,FEMALE,C,NORMAL,Universitaria,0,0
LIBDISP8914186368,1,396.7,19,"3,600",12,"1,104.21",1512,FEMALE,C,DEFICIENTE,Universitaria,0,0
LIBDISP6015842140,1,711.74,72,"2,000",12,573.97,2829.47,MALE,S,NORMAL,Carrera TÌÄå©cnica,0,0
LIBDISP8065266593,1,370.7,14,"3,400",12,943.13,1312.5,MALE,S,NORMAL,Universitaria,0,0
LIBDISP5197410348,1,362.73,21,"3,400",12,943.13,1227.625,MALE,C,NORMAL,Carrera TÌÄå©cnica,0,0
LIBDISP0214453114,1,535.32,36,"1,000",3,84.99,2210.635,FEMALE,S,NORMAL,Carrera TÌÄå©cnica,1,0
LIBDISP8851459574,0,354.2,,"1,800",6,263.7,1649.375,MALE,S,NORMAL,Carrera TÌÄå©cnica,1,0
LIBDISP5312045368,0,717.72,73,"1,000",3,88.23,2870.898333,MALE,S,NORMAL,Carrera TÌÄå©cnica,0,0
LIBDISP2546617206,1,620.44,73,"5,800",12,"1,545.56",2068.126667,FEMALE,S,NORMAL,Universitaria,0,0
LIBDISP2338993055,0,456.41,11,"2,300",6,317.94,2690.333333,MALE,S,NORMAL,Universitaria,1,0
LIBDISP7073488326,0,528.24,26,"2,500",6,360.78,3480.068333,MALE,S,NORMAL,Universitaria,0,0
LIBDISP8596750272,0,785.86,74,"3,000",6,429.8,3143.45,FEMALE,S,NORMAL,Universitaria,0,0
LIBDISP4737341984,1,508.43,37,"1,500",6,221.53,2033.733333,FEMALE,S,NORMAL,Universitaria,0,0
LIBDISP6176802938,0,393.23,12,"3,600",12,998.6,1310.75,MALE,S,NORMAL,Carrera TÌÄå©cnica,0,0
LIBDISP9066276733,0,322.04,6,"2,900",12,809.83,1737.75,FEMALE,S,NORMAL,Universitaria,0,0
LIBDISP2049687296,1,605.52,3,"3,000",6,429.8,2440.2,MALE,S,CPP,Secundaria,0,0
LIBDISP1463174802,0,431.09,11,"2,200",6,304.46,2715.346667,FEMALE,S,CPP,Universitaria,0,0
LIBDISP1968296343,0,-158.75,9,500,1,23.05,2375.5,FEMALE,S,NORMAL,Carrera TÌÄå©cnica,0,0
